"","PassengerId","Survived","Pclass","Name","Sex","SibSp","Parch","Ticket","Cabin","Age","Fare","new_Embarked"
"1087",1087,NA,"3","Karlsson, Mr. Julius Konrad Eugen","male",0,0,"347465","",33,7.8542,"3"
"1088",1088,NA,"1","Spedden, Master. Robert Douglas","male",0,2,"16966","E34",6,134.5,"1"
"1089",1089,NA,"3","Nilsson, Miss. Berta Olivia","female",0,0,"347066","",18,7.775,"3"
"1090",1090,NA,"2","Baimbrigge, Mr. Charles Robert","male",0,0,"C.A. 31030","",23,10.5,"3"
"1091",1091,NA,"3","Rasmussen, Mrs. (Lena Jacobsen Solvang)","female",0,0,"65305","",40,8.1125,"3"
"1092",1092,NA,"3","Murphy, Miss. Nora","female",0,0,"36568","",49,15.5,"2"
"1093",1093,NA,"3","Danbom, Master. Gilbert Sigvard Emanuel","male",0,2,"347080","",0.33,14.4,"3"
"1094",1094,NA,"1","Astor, Col. John Jacob","male",1,0,"PC 17757","C62 C64",47,227.525,"1"
"1095",1095,NA,"2","Quick, Miss. Winifred Vera","female",1,1,"26360","",8,26,"3"
"1096",1096,NA,"2","Andrew, Mr. Frank Thomas","male",0,0,"C.A. 34050","",25,10.5,"3"
"1097",1097,NA,"1","Omont, Mr. Alfred Fernand","male",0,0,"F.C. 12998","",24,25.7417,"1"
"1098",1098,NA,"3","McGowan, Miss. Katherine","female",0,0,"9232","",35,7.75,"2"
"1099",1099,NA,"2","Collett, Mr. Sidney C Stuart","male",0,0,"28034","",24,10.5,"3"
"1100",1100,NA,"1","Rosenbaum, Miss. Edith Louise","female",0,0,"PC 17613","A11",33,27.7208,"1"
"1101",1101,NA,"3","Delalic, Mr. Redjo","male",0,0,"349250","",25,7.8958,"3"
"1102",1102,NA,"3","Andersen, Mr. Albert Karvin","male",0,0,"C 4001","",32,22.525,"3"
"1103",1103,NA,"3","Finoli, Mr. Luigi","male",0,0,"SOTON/O.Q. 3101308","",49,7.05,"3"
"1104",1104,NA,"2","Deacon, Mr. Percy William","male",0,0,"S.O.C. 14879","",17,73.5,"3"
"1105",1105,NA,"2","Howard, Mrs. Benjamin (Ellen Truelove Arman)","female",1,0,"24065","",60,26,"3"
"1106",1106,NA,"3","Andersson, Miss. Ida Augusta Margareta","female",4,2,"347091","",38,7.775,"3"
"1107",1107,NA,"1","Head, Mr. Christopher","male",0,0,"113038","B11",42,42.5,"3"
"1108",1108,NA,"3","Mahon, Miss. Bridget Delia","female",0,0,"330924","",49,7.8792,"2"
"1109",1109,NA,"1","Wick, Mr. George Dennick","male",1,1,"36928","",57,164.8667,"3"
"1110",1110,NA,"1","Widener, Mrs. George Dunton (Eleanor Elkins)","female",1,1,"113503","C80",50,211.5,"1"
"1111",1111,NA,"3","Thomson, Mr. Alexander Morrison","male",0,0,"32302","",19,8.05,"3"
"1112",1112,NA,"2","Duran y More, Miss. Florentina","female",1,0,"SC/PARIS 2148","",30,13.8583,"1"
"1113",1113,NA,"3","Reynolds, Mr. Harold J","male",0,0,"342684","",21,8.05,"3"
"1114",1114,NA,"2","Cook, Mrs. (Selena Rogers)","female",0,0,"W./C. 14266","F33",22,10.5,"3"
"1115",1115,NA,"3","Karlsson, Mr. Einar Gervasius","male",0,0,"350053","",21,7.7958,"3"
"1116",1116,NA,"1","Candee, Mrs. Edward (Helen Churchill Hungerford)","female",0,0,"PC 17606","",53,27.4458,"1"
"1117",1117,NA,"3","Moubarek, Mrs. George (Omine Amenia"" Alexander)""","female",0,2,"2661","",25,15.2458,"1"
"1118",1118,NA,"3","Asplund, Mr. Johan Charles","male",0,0,"350054","",23,7.7958,"3"
"1119",1119,NA,"3","McNeill, Miss. Bridget","female",0,0,"370368","",39,7.75,"2"
"1120",1120,NA,"3","Everett, Mr. Thomas James","male",0,0,"C.A. 6212","",40.5,15.1,"3"
"1121",1121,NA,"2","Hocking, Mr. Samuel James Metcalfe","male",0,0,"242963","",36,13,"3"
"1122",1122,NA,"2","Sweet, Mr. George Frederick","male",0,0,"220845","",14,65,"3"
"1123",1123,NA,"1","Willard, Miss. Constance","female",0,0,"113795","",21,26.55,"3"
"1124",1124,NA,"3","Wiklund, Mr. Karl Johan","male",1,0,"3101266","",21,6.4958,"3"
"1125",1125,NA,"3","Linehan, Mr. Michael","male",0,0,"330971","",38,7.8792,"2"
"1126",1126,NA,"1","Cumings, Mr. John Bradley","male",1,0,"PC 17599","C85",39,71.2833,"1"
"1127",1127,NA,"3","Vendel, Mr. Olof Edvin","male",0,0,"350416","",20,7.8542,"3"
"1128",1128,NA,"1","Warren, Mr. Frank Manley","male",1,0,"110813","D37",64,75.25,"1"
"1129",1129,NA,"3","Baccos, Mr. Raffull","male",0,0,"2679","",20,7.225,"1"
"1130",1130,NA,"2","Hiltunen, Miss. Marta","female",1,1,"250650","",18,13,"3"
"1131",1131,NA,"1","Douglas, Mrs. Walter Donald (Mahala Dutton)","female",1,0,"PC 17761","C86",48,106.425,"1"
"1132",1132,NA,"1","Lindstrom, Mrs. Carl Johan (Sigrid Posse)","female",0,0,"112377","",55,27.7208,"1"
"1133",1133,NA,"2","Christy, Mrs. (Alice Frances)","female",0,2,"237789","",45,30,"3"
"1134",1134,NA,"1","Spedden, Mr. Frederic Oakley","male",1,1,"16966","E34",45,134.5,"1"
"1135",1135,NA,"3","Hyman, Mr. Abraham","male",0,0,"3470","",49,7.8875,"3"
"1136",1136,NA,"3","Johnston, Master. William Arthur Willie""""","male",1,2,"W./C. 6607","",1,23.45,"3"
"1137",1137,NA,"1","Kenyon, Mr. Frederick R","male",1,0,"17464","D21",41,51.8625,"3"
"1138",1138,NA,"2","Karnes, Mrs. J Frank (Claire Bennett)","female",0,0,"F.C.C. 13534","",22,21,"3"
"1139",1139,NA,"2","Drew, Mr. James Vivian","male",1,1,"28220","",42,32.5,"3"
"1140",1140,NA,"2","Hold, Mrs. Stephen (Annie Margaret Hill)","female",1,0,"26707","",29,26,"3"
"1141",1141,NA,"3","Khalil, Mrs. Betros (Zahie Maria"" Elias)""","female",1,0,"2660","",28,14.4542,"1"
"1142",1142,NA,"2","West, Miss. Barbara J","female",1,2,"C.A. 34651","",0.92,27.75,"3"
"1143",1143,NA,"3","Abrahamsson, Mr. Abraham August Johannes","male",0,0,"SOTON/O2 3101284","",20,7.925,"3"
"1144",1144,NA,"1","Clark, Mr. Walter Miller","male",1,0,"13508","C89",27,136.7792,"1"
"1145",1145,NA,"3","Salander, Mr. Karl Johan","male",0,0,"7266","",24,9.325,"3"
"1146",1146,NA,"3","Wenzel, Mr. Linhart","male",0,0,"345775","",32.5,9.5,"3"
"1147",1147,NA,"3","MacKay, Mr. George William","male",0,0,"C.A. 42795","",36,7.55,"3"
"1148",1148,NA,"3","Mahon, Mr. John","male",0,0,"AQ/4 3130","",19,7.75,"2"
"1149",1149,NA,"3","Niklasson, Mr. Samuel","male",0,0,"363611","",28,8.05,"3"
"1150",1150,NA,"2","Bentham, Miss. Lilian W","female",0,0,"28404","",19,13,"3"
"1151",1151,NA,"3","Midtsjo, Mr. Karl Albert","male",0,0,"345501","",21,7.775,"3"
"1152",1152,NA,"3","de Messemaeker, Mr. Guillaume Joseph","male",1,0,"345572","",36.5,17.4,"3"
"1153",1153,NA,"3","Nilsson, Mr. August Ferdinand","male",0,0,"350410","",21,7.8542,"3"
"1154",1154,NA,"2","Wells, Mrs. Arthur Henry (Addie"" Dart Trevaskis)""","female",0,2,"29103","",29,23,"3"
"1155",1155,NA,"3","Klasen, Miss. Gertrud Emilia","female",1,1,"350405","",1,12.1833,"3"
"1156",1156,NA,"2","Portaluppi, Mr. Emilio Ilario Giuseppe","male",0,0,"C.A. 34644","",30,12.7375,"1"
"1157",1157,NA,"3","Lyntakoff, Mr. Stanko","male",0,0,"349235","",49,7.8958,"3"
"1158",1158,NA,"1","Chisholm, Mr. Roderick Robert Crispin","male",0,0,"112051","",38,0,"3"
"1159",1159,NA,"3","Warren, Mr. Charles William","male",0,0,"C.A. 49867","",40,7.55,"3"
"1160",1160,NA,"3","Howard, Miss. May Elizabeth","female",0,0,"A. 2. 39186","",19,8.05,"3"
"1161",1161,NA,"3","Pokrnic, Mr. Mate","male",0,0,"315095","",17,8.6625,"3"
"1162",1162,NA,"1","McCaffry, Mr. Thomas Francis","male",0,0,"13050","C6",46,75.2417,"1"
"1163",1163,NA,"3","Fox, Mr. Patrick","male",0,0,"368573","",49,7.75,"2"
"1164",1164,NA,"1","Clark, Mrs. Walter Miller (Virginia McDowell)","female",1,0,"13508","C89",26,136.7792,"1"
"1165",1165,NA,"3","Lennon, Miss. Mary","female",1,0,"370371","",49,15.5,"2"
"1166",1166,NA,"3","Saade, Mr. Jean Nassr","male",0,0,"2676","",22,7.225,"1"
"1167",1167,NA,"2","Bryhl, Miss. Dagmar Jenny Ingeborg ","female",1,0,"236853","",20,26,"3"
"1168",1168,NA,"2","Parker, Mr. Clifford Richard","male",0,0,"SC 14888","",28,10.5,"3"
"1169",1169,NA,"2","Faunthorpe, Mr. Harry","male",1,0,"2926","",40,26,"3"
"1170",1170,NA,"2","Ware, Mr. John James","male",1,0,"CA 31352","",30,21,"3"
"1171",1171,NA,"2","Oxenham, Mr. Percy Thomas","male",0,0,"W./C. 14260","",22,10.5,"3"
"1172",1172,NA,"3","Oreskovic, Miss. Jelka","female",0,0,"315085","",23,8.6625,"3"
"1173",1173,NA,"3","Peacock, Master. Alfred Edward","male",1,1,"SOTON/O.Q. 3101315","",0.75,13.775,"3"
"1174",1174,NA,"3","Fleming, Miss. Honora","female",0,0,"364859","",38,7.75,"2"
"1175",1175,NA,"3","Touma, Miss. Maria Youssef","female",1,1,"2650","",9,15.2458,"1"
"1176",1176,NA,"3","Rosblom, Miss. Salli Helena","female",1,1,"370129","",2,20.2125,"3"
"1177",1177,NA,"3","Dennis, Mr. William","male",0,0,"A/5 21175","",36,7.25,"3"
"1178",1178,NA,"3","Franklin, Mr. Charles (Charles Fardon)","male",0,0,"SOTON/O.Q. 3101314","",40,7.25,"3"
"1179",1179,NA,"1","Snyder, Mr. John Pillsbury","male",1,0,"21228","B45",24,82.2667,"3"
"1180",1180,NA,"3","Mardirosian, Mr. Sarkis","male",0,0,"2655","F E46",14,7.2292,"1"
"1181",1181,NA,"3","Ford, Mr. Arthur","male",0,0,"A/5 1478","",25,8.05,"3"
"1182",1182,NA,"1","Rheims, Mr. George Alexander Lucien","male",0,0,"PC 17607","",36,39.6,"3"
"1183",1183,NA,"3","Daly, Miss. Margaret Marcella Maggie""""","female",0,0,"382650","",30,6.95,"2"
"1184",1184,NA,"3","Nasr, Mr. Mustafa","male",0,0,"2652","",1,7.2292,"1"
"1185",1185,NA,"1","Dodge, Dr. Washington","male",1,1,"33638","A34",53,81.8583,"3"
"1186",1186,NA,"3","Wittevrongel, Mr. Camille","male",0,0,"345771","",36,9.5,"3"
"1187",1187,NA,"3","Angheloff, Mr. Minko","male",0,0,"349202","",26,7.8958,"3"
"1188",1188,NA,"2","Laroche, Miss. Louise","female",1,2,"SC/Paris 2123","",1,41.5792,"1"
"1189",1189,NA,"3","Samaan, Mr. Hanna","male",2,0,"2662","",17,21.6792,"1"
"1190",1190,NA,"1","Loring, Mr. Joseph Holland","male",0,0,"113801","",30,45.5,"3"
"1191",1191,NA,"3","Johansson, Mr. Nils","male",0,0,"347467","",29,7.8542,"3"
"1192",1192,NA,"3","Olsson, Mr. Oscar Wilhelm","male",0,0,"347079","",32,7.775,"3"
"1193",1193,NA,"2","Malachard, Mr. Noel","male",0,0,"237735","D",25,15.0458,"1"
"1194",1194,NA,"2","Phillips, Mr. Escott Robert","male",0,1,"S.O./P.P. 2","",43,21,"3"
"1195",1195,NA,"3","Pokrnic, Mr. Tome","male",0,0,"315092","",24,8.6625,"3"
"1196",1196,NA,"3","McCarthy, Miss. Catherine Katie""""","female",0,0,"383123","",49,7.75,"2"
"1197",1197,NA,"1","Crosby, Mrs. Edward Gifford (Catherine Elizabeth Halstead)","female",1,1,"112901","B26",64,26.55,"3"
"1198",1198,NA,"1","Allison, Mr. Hudson Joshua Creighton","male",1,2,"113781","C22 C26",30,151.55,"3"
"1199",1199,NA,"3","Aks, Master. Philip Frank","male",0,1,"392091","",0.83,9.35,"3"
"1200",1200,NA,"1","Hays, Mr. Charles Melville","male",1,1,"12749","B69",55,93.5,"3"
"1201",1201,NA,"3","Hansen, Mrs. Claus Peter (Jennie L Howard)","female",1,0,"350026","",45,14.1083,"3"
"1202",1202,NA,"3","Cacic, Mr. Jego Grga","male",0,0,"315091","",18,8.6625,"3"
"1203",1203,NA,"3","Vartanian, Mr. David","male",0,0,"2658","",22,7.225,"1"
"1204",1204,NA,"3","Sadowitz, Mr. Harry","male",0,0,"LP 1588","",49,7.575,"3"
"1205",1205,NA,"3","Carr, Miss. Jeannie","female",0,0,"368364","",37,7.75,"2"
"1206",1206,NA,"1","White, Mrs. John Stuart (Ella Holmes)","female",0,0,"PC 17760","C32",55,135.6333,"1"
"1207",1207,NA,"3","Hagardon, Miss. Kate","female",0,0,"AQ/3. 30631","",17,7.7333,"2"
"1208",1208,NA,"1","Spencer, Mr. William Augustus","male",1,0,"PC 17569","B78",57,146.5208,"1"
"1209",1209,NA,"2","Rogers, Mr. Reginald Harry","male",0,0,"28004","",19,10.5,"3"
"1210",1210,NA,"3","Jonsson, Mr. Nils Hilding","male",0,0,"350408","",27,7.8542,"3"
"1211",1211,NA,"2","Jefferys, Mr. Ernest Wilfred","male",2,0,"C.A. 31029","",22,31.5,"3"
"1212",1212,NA,"3","Andersson, Mr. Johan Samuel","male",0,0,"347075","",26,7.775,"3"
"1213",1213,NA,"3","Krekorian, Mr. Neshan","male",0,0,"2654","F E57",25,7.2292,"1"
"1214",1214,NA,"2","Nesson, Mr. Israel","male",0,0,"244368","F2",26,13,"3"
"1215",1215,NA,"1","Rowe, Mr. Alfred G","male",0,0,"113790","",33,26.55,"3"
"1216",1216,NA,"1","Kreuchen, Miss. Emilie","female",0,0,"24160","",39,211.3375,"3"
"1217",1217,NA,"3","Assam, Mr. Ali","male",0,0,"SOTON/O.Q. 3101309","",23,7.05,"3"
"1218",1218,NA,"2","Becker, Miss. Ruth Elizabeth","female",2,1,"230136","F4",12,39,"3"
"1219",1219,NA,"1","Rosenshine, Mr. George (Mr George Thorne"")""","male",0,0,"PC 17585","",46,79.2,"1"
"1220",1220,NA,"2","Clarke, Mr. Charles Valentine","male",1,0,"2003","",29,26,"3"
"1221",1221,NA,"2","Enander, Mr. Ingvar","male",0,0,"236854","",21,13,"3"
"1222",1222,NA,"2","Davies, Mrs. John Morgan (Elizabeth Agnes Mary White) ","female",0,2,"C.A. 33112","",48,36.75,"3"
"1223",1223,NA,"1","Dulles, Mr. William Crothers","male",0,0,"PC 17580","A18",39,29.7,"1"
"1224",1224,NA,"3","Thomas, Mr. Tannous","male",0,0,"2684","",14,7.225,"1"
"1225",1225,NA,"3","Nakid, Mrs. Said (Waika Mary"" Mowad)""","female",1,1,"2653","",19,15.7417,"1"
"1226",1226,NA,"3","Cor, Mr. Ivan","male",0,0,"349229","",27,7.8958,"3"
"1227",1227,NA,"1","Maguire, Mr. John Edward","male",0,0,"110469","C106",30,26,"3"
"1228",1228,NA,"2","de Brito, Mr. Jose Joaquim","male",0,0,"244360","",32,13,"3"
"1229",1229,NA,"3","Elias, Mr. Joseph","male",0,2,"2675","",39,7.2292,"1"
"1230",1230,NA,"2","Denbury, Mr. Herbert","male",0,0,"C.A. 31029","",25,31.5,"3"
"1231",1231,NA,"3","Betros, Master. Seman","male",0,0,"2622","",41,7.2292,"1"
"1232",1232,NA,"2","Fillbrook, Mr. Joseph Charles","male",0,0,"C.A. 15185","",18,10.5,"3"
"1233",1233,NA,"3","Lundstrom, Mr. Thure Edvin","male",0,0,"350403","",32,7.5792,"3"
"1234",1234,NA,"3","Sage, Mr. John George","male",1,9,"CA. 2343","",22,69.55,"3"
"1235",1235,NA,"1","Cardeza, Mrs. James Warburton Martinez (Charlotte Wardle Drake)","female",0,1,"PC 17755","B51 B53 B55",58,512.3292,"1"
"1236",1236,NA,"3","van Billiard, Master. James William","male",1,1,"A/5. 851","",27,14.5,"3"
"1237",1237,NA,"3","Abelseth, Miss. Karen Marie","female",0,0,"348125","",16,7.65,"3"
"1238",1238,NA,"2","Botsford, Mr. William Hull","male",0,0,"237670","",26,13,"3"
"1239",1239,NA,"3","Whabee, Mrs. George Joseph (Shawneene Abi-Saab)","female",0,0,"2688","",38,7.2292,"1"
"1240",1240,NA,"2","Giles, Mr. Ralph","male",0,0,"248726","",24,13.5,"3"
"1241",1241,NA,"2","Walcroft, Miss. Nellie","female",0,0,"F.C.C. 13528","",31,21,"3"
"1242",1242,NA,"1","Greenfield, Mrs. Leo David (Blanche Strouse)","female",0,1,"PC 17759","D10 D12",45,63.3583,"1"
"1243",1243,NA,"2","Stokes, Mr. Philip Joseph","male",0,0,"F.C.C. 13540","",25,10.5,"3"
"1244",1244,NA,"2","Dibden, Mr. William","male",0,0,"S.O.C. 14879","",18,73.5,"3"
"1245",1245,NA,"2","Herman, Mr. Samuel","male",1,2,"220845","",49,65,"3"
"1246",1246,NA,"3","Dean, Miss. Elizabeth Gladys Millvina""""","female",1,2,"C.A. 2315","",0.17,20.575,"3"
"1247",1247,NA,"1","Julian, Mr. Henry Forbes","male",0,0,"113044","E60",50,26,"3"
"1248",1248,NA,"1","Brown, Mrs. John Murray (Caroline Lane Lamson)","female",2,0,"11769","C101",59,51.4792,"3"
"1249",1249,NA,"3","Lockyer, Mr. Edward","male",0,0,"1222","",38,7.8792,"3"
"1250",1250,NA,"3","O'Keefe, Mr. Patrick","male",0,0,"368402","",36,7.75,"2"
"1251",1251,NA,"3","Lindell, Mrs. Edvard Bengtsson (Elin Gerda Persson)","female",1,0,"349910","",30,15.55,"3"
"1252",1252,NA,"3","Sage, Master. William Henry","male",8,2,"CA. 2343","",14.5,69.55,"3"
"1253",1253,NA,"2","Mallet, Mrs. Albert (Antoinette Magnin)","female",1,1,"S.C./PARIS 2079","",24,37.0042,"1"
"1254",1254,NA,"2","Ware, Mrs. John James (Florence Louise Long)","female",0,0,"CA 31352","",31,21,"3"
"1255",1255,NA,"3","Strilic, Mr. Ivan","male",0,0,"315083","",27,8.6625,"3"
"1256",1256,NA,"1","Harder, Mrs. George Achilles (Dorothy Annan)","female",1,0,"11765","E50",25,55.4417,"1"
"1257",1257,NA,"3","Sage, Mrs. John (Annie Bullen)","female",1,9,"CA. 2343","",22,69.55,"3"
"1258",1258,NA,"3","Caram, Mr. Joseph","male",1,0,"2689","",25,14.4583,"1"
"1259",1259,NA,"3","Riihivouri, Miss. Susanna Juhantytar Sanni""""","female",0,0,"3101295","",22,39.6875,"3"
"1260",1260,NA,"1","Gibson, Mrs. Leonard (Pauline C Boeson)","female",0,1,"112378","",45,59.4,"1"
"1261",1261,NA,"2","Pallas y Castello, Mr. Emilio","male",0,0,"SC/PARIS 2147","",29,13.8583,"1"
"1262",1262,NA,"2","Giles, Mr. Edgar","male",1,0,"28133","",21,11.5,"3"
"1263",1263,NA,"1","Wilson, Miss. Helen Alice","female",0,0,"16966","E39 E41",31,134.5,"1"
"1264",1264,NA,"1","Ismay, Mr. Joseph Bruce","male",0,0,"112058","B52 B54 B56",49,0,"3"
"1265",1265,NA,"2","Harbeck, Mr. William H","male",0,0,"248746","",44,13,"3"
"1266",1266,NA,"1","Dodge, Mrs. Washington (Ruth Vidaver)","female",1,1,"33638","A34",54,81.8583,"3"
"1267",1267,NA,"1","Bowen, Miss. Grace Scott","female",0,0,"PC 17608","",45,262.375,"1"
"1268",1268,NA,"3","Kink, Miss. Maria","female",2,0,"315152","",22,8.6625,"3"
"1269",1269,NA,"2","Cotterill, Mr. Henry Harry""""","male",0,0,"29107","",21,11.5,"3"
"1270",1270,NA,"1","Hipkins, Mr. William Edward","male",0,0,"680","C39",55,50,"3"
"1271",1271,NA,"3","Asplund, Master. Carl Edgar","male",4,2,"347077","",5,31.3875,"3"
"1272",1272,NA,"3","O'Connor, Mr. Patrick","male",0,0,"366713","",19,7.75,"2"
"1273",1273,NA,"3","Foley, Mr. Joseph","male",0,0,"330910","",26,7.8792,"2"
"1274",1274,NA,"3","Risien, Mrs. Samuel (Emma)","female",0,0,"364498","",27,14.5,"3"
"1275",1275,NA,"3","McNamee, Mrs. Neal (Eileen O'Leary)","female",1,0,"376566","",19,16.1,"3"
"1276",1276,NA,"2","Wheeler, Mr. Edwin Frederick""""","male",0,0,"SC/PARIS 2159","",18,12.875,"3"
"1277",1277,NA,"2","Herman, Miss. Kate","female",1,2,"220845","",24,65,"3"
"1278",1278,NA,"3","Aronsson, Mr. Ernst Axel Algot","male",0,0,"349911","",24,7.775,"3"
"1279",1279,NA,"2","Ashby, Mr. John","male",0,0,"244346","",57,13,"3"
"1280",1280,NA,"3","Canavan, Mr. Patrick","male",0,0,"364858","",21,7.75,"2"
"1281",1281,NA,"3","Palsson, Master. Paul Folke","male",3,1,"349909","",6,21.075,"3"
"1282",1282,NA,"1","Payne, Mr. Vivian Ponsonby","male",0,0,"12749","B24",23,93.5,"3"
"1283",1283,NA,"1","Lines, Mrs. Ernest H (Elizabeth Lindsey James)","female",0,1,"PC 17592","D28",51,39.4,"3"
"1284",1284,NA,"3","Abbott, Master. Eugene Joseph","male",0,2,"C.A. 2673","",13,20.25,"3"
"1285",1285,NA,"2","Gilbert, Mr. William","male",0,0,"C.A. 30769","",47,10.5,"3"
"1286",1286,NA,"3","Kink-Heilmann, Mr. Anton","male",3,1,"315153","",29,22.025,"3"
"1287",1287,NA,"1","Smith, Mrs. Lucien Philip (Mary Eloise Hughes)","female",1,0,"13695","C31",18,60,"3"
"1288",1288,NA,"3","Colbert, Mr. Patrick","male",0,0,"371109","",24,7.25,"2"
"1289",1289,NA,"1","Frolicher-Stehli, Mrs. Maxmillian (Margaretha Emerentia Stehli)","female",1,1,"13567","B41",48,79.2,"1"
"1290",1290,NA,"3","Larsson-Rondberg, Mr. Edvard A","male",0,0,"347065","",22,7.775,"3"
"1291",1291,NA,"3","Conlon, Mr. Thomas Henry","male",0,0,"21332","",31,7.7333,"2"
"1292",1292,NA,"1","Bonnell, Miss. Caroline","female",0,0,"36928","C7",30,164.8667,"3"
"1293",1293,NA,"2","Gale, Mr. Harry","male",1,0,"28664","",38,21,"3"
"1294",1294,NA,"1","Gibson, Miss. Dorothy Winifred","female",0,1,"112378","",22,59.4,"1"
"1295",1295,NA,"1","Carrau, Mr. Jose Pedro","male",0,0,"113059","",17,47.1,"3"
"1296",1296,NA,"1","Frauenthal, Mr. Isaac Gerald","male",1,0,"17765","D40",43,27.7208,"1"
"1297",1297,NA,"2","Nourney, Mr. Alfred (Baron von Drachstedt"")""","male",0,0,"SC/PARIS 2166","D38",20,13.8625,"1"
"1298",1298,NA,"2","Ware, Mr. William Jeffery","male",1,0,"28666","",23,10.5,"3"
"1299",1299,NA,"1","Widener, Mr. George Dunton","male",1,1,"113503","C80",50,211.5,"1"
"1300",1300,NA,"3","Riordan, Miss. Johanna Hannah""""","female",0,0,"334915","",19,7.7208,"2"
"1301",1301,NA,"3","Peacock, Miss. Treasteall","female",1,1,"SOTON/O.Q. 3101315","",3,13.775,"3"
"1302",1302,NA,"3","Naughton, Miss. Hannah","female",0,0,"365237","",25,7.75,"2"
"1303",1303,NA,"1","Minahan, Mrs. William Edward (Lillian E Thorpe)","female",1,0,"19928","C78",37,90,"2"
"1304",1304,NA,"3","Henriksson, Miss. Jenny Lovisa","female",0,0,"347086","",28,7.775,"3"
"1305",1305,NA,"3","Spector, Mr. Woolf","male",0,0,"A.5. 3236","",39,8.05,"3"
"1306",1306,NA,"1","Oliva y Ocana, Dona. Fermina","female",0,0,"PC 17758","C105",39,108.9,"1"
"1307",1307,NA,"3","Saether, Mr. Simon Sivertsen","male",0,0,"SOTON/O.Q. 3101262","",38.5,7.25,"3"
"1308",1308,NA,"3","Ware, Mr. Frederick","male",0,0,"359309","",25,8.05,"3"
"1309",1309,NA,"3","Peter, Master. Michael J","male",1,1,"2668","",31,22.3583,"1"
